,drug_id,drug_name,type,disease,adult_dosage (times/day),dosage (num_days),name,price_per_tablet,symptom,metadata,embedding
0,1,Amoxycillin,Penicillin,Bacterial Infections,2,7.0,Augmentin 625 Duo Tablet,22.342,"fever, cough","{'disease': 'Bacterial Infections', 'symptoms': 'fever, cough', 'treatment_drug': 'Amoxycillin', 'medicine_name': 'Augmentin 625 Duo Tablet', 'type_of_drug': 'Penicillin', 'daily_adult_dosage': 2, 'num_days': 7.0, 'price/unit': 22.342}","[0.04866177588701248, 0.040710460394620895, -0.025966446846723557, -0.014520557597279549, -0.05628906562924385, -0.037069398909807205, 0.025609001517295837, 0.004752135835587978, -0.0005808379501104355, -0.035894524306058884, -0.011981292627751827, -0.017408287152647972, -0.050604261457920074, 0.0398617722094059, 0.041094012558460236, 0.016662700101733208, -0.00972211454063654, 0.0018755061319097877, 0.007732918951660395, 0.027910595759749413, 0.01960688829421997, -0.03334005922079086, -0.0012309079756960273, 0.03086983598768711, -0.056812603026628494, -0.0026580386329442263, -0.005905967205762863, 0.02424708381295204, -0.0013446029042825103, -0.0944134071469307, 0.014461973682045937, -0.027072960510849953, 0.005775895901024342, -0.034671951085329056, 0.02247324213385582, 0.011727340519428253, -0.037775903940200806, 0.03780382126569748, -0.027770573273301125, -0.00089168397244066, -0.04429466277360916, 0.006480106618255377, 0.007460266351699829, 0.01570408046245575, 0.03895701840519905, -0.006790598388761282, 0.060578636825084686, 0.04581384360790253, 0.022205740213394165, -0.03592905402183533, 0.033340130001306534, -0.03014831803739071, 0.02545328438282013, -0.01274621021002531, -0.04129130393266678, -0.027239253744482994, -0.01360324490815401, -0.014710621908307076, 0.022242337465286255, -0.020428836345672607, 0.008544106967747211, -0.04485843703150749, 0.0430343821644783, 0.009143242612481117, 0.02443082444369793, 0.005605175159871578, -0.06165354326367378, 0.005848194006830454, -0.0021818995010107756, 0.01512925885617733, 0.000577542174141854, -0.017738981172442436, -0.0304445568472147, -0.02254747785627842, 0.0433814600110054, -0.016704875975847244, -0.0029969210736453533, -0.05177631229162216, 0.0009897805284708738, -0.0021941824816167355, -0.07517445832490921, -0.04696134477853775, 0.008892531506717205, 0.0329926498234272, -0.010395343415439129, -0.024719351902604103, 0.02047409489750862, -0.02194780856370926, -0.006054123397916555, 0.02709323726594448, 0.029520904645323753, 0.025495579466223717, 0.046387333422899246, -0.06449881941080093, -0.03649669513106346, 0.03568316251039505, -0.0557878203690052, 0.040639787912368774, 0.02788594365119934, 0.012824008241295815, -0.05145496129989624, -0.03233461454510689, 0.022639479488134384, 0.03651910275220871, 0.006277268286794424, 0.020753225311636925, 0.007127727381885052, -0.02093779481947422, -0.012978305108845234, -0.0185505710542202, 0.03383738547563553, -0.05381007865071297, -0.03994958847761154, -0.028980692848563194, -0.03898395597934723, 0.026875048875808716, 0.01923365518450737, -0.04433555528521538, 0.027936065569519997, -0.03216429427266121, -0.05249180644750595, -0.015011986717581749, -0.018520504236221313, -0.01577560231089592, -0.04245542734861374, 0.01157811377197504, -0.017644573003053665, -0.08255541324615479, -0.006322990171611309, -0.02515912987291813, -0.0104448851197958, 0.051313482224941254, 0.014138790778815746, 0.014641275629401207, -0.0032019943464547396, 0.022880930453538895, -0.05238661915063858, 0.022724438458681107, -0.058286480605602264, -0.034318387508392334, 0.04142788052558899, -0.008051414042711258, -0.0465235635638237, 0.08798779547214508, -0.034162573516368866, -0.02284145914018154, -0.0815839022397995, 0.0032218159176409245, 0.03495793417096138, 0.00281345471739769, 0.04086186736822128, -0.005168141331523657, 0.008724810555577278, 0.0008648656075820327, -0.05893373489379883, -0.0019451469415798783, 0.04508758336305618, -0.02420285902917385, -0.01651771180331707, -0.008922112174332142, 0.03213275596499443, 0.03581228107213974, 0.009235428646206856, 0.00019060932390857488, 0.009889749810099602, 0.018570933490991592, -0.04939373955130577, -0.003492137882858515, 0.0004547528806142509, 0.02291189692914486, -0.01406782679259777, -0.006069437600672245, -0.001987844705581665, -0.02796379290521145, 0.038194552063941956, -0.033173613250255585, -0.020785635337233543, -0.009957569651305676, 0.016642769798636436, -0.04728372022509575, 0.01802297681570053, -0.0033896262757480145, 0.018127450719475746, -0.022311879321932793, 0.007147644646465778, 0.024042360484600067, -0.014610392041504383, 0.008264655247330666, 0.0495385006070137, 0.015236149542033672, -0.0005850385059602559, -0.0036701932549476624, 0.005495158489793539, 0.049742214381694794, 0.0120896827429533, -0.01317944098263979, 0.007426614873111248, 0.08847115188837051, 0.059744082391262054, -0.05334202200174332, 0.008954021148383617, 0.05943485349416733, 0.04303883761167526, -0.039573781192302704, 0.004659153055399656, 0.013375276699662209, 0.013641039840877056, 0.006173937115818262, 0.0017691999673843384, 0.056374140083789825, -0.007428639568388462, 0.019306432455778122, 0.003939325455576181, -0.019505906850099564, 0.018468622118234634, -0.022793514654040337, 0.0120810866355896, -0.03629111126065254, -0.006680318620055914, -0.01870903931558132, -0.031614482402801514, -0.038038697093725204, -0.0023059514351189137, 0.05792778730392456, 0.019357476383447647, 0.014331536367535591, 0.0011830251896753907, 0.0458972342312336, 0.02429817058146, -0.05722896009683609, 0.028959983959794044, 0.022673998028039932, 0.008725646883249283, -0.01155622024089098, -0.04612778127193451, -0.0018276527989655733, -0.04402654245495796, -0.009107500314712524, -0.02689710259437561, -0.01825195550918579, 0.022803131490945816, 0.039337046444416046, 0.007542296312749386, -0.016190577298402786, -0.007821496576070786, -0.05035802721977234, -0.014178666286170483, 0.0321059413254261, 0.020028406754136086, 0.03515662997961044, 0.05295322462916374, 0.06031091883778572, -0.018346717581152916, -0.007085417862981558, 0.0570555254817009, -0.0024172391276806593, 0.025659093633294106, -0.019785068929195404, 0.04642954841256142, 0.03755604475736618, 0.03736301511526108, 0.037532322108745575, 0.03587291017174721, 0.020723793655633926, 0.0240741316229105, 0.002147708786651492, -0.00010921582725131884, -0.03239556401968002, -0.0110991345718503, -0.000396600371459499, 0.009753154590725899, 0.017077611759305, 0.0002806033880915493, -0.010184237733483315, 0.03316516801714897, -0.02554028108716011, 0.06548195332288742, 0.014610392041504383, -0.005300748161971569, 0.04920322820544243, -0.025381147861480713, -0.0507650263607502, 0.01725957542657852, 0.022015323862433434, -0.01608605682849884, -0.02649933099746704, -0.01413804478943348, 0.057521648705005646, 0.022208349779248238, -0.005679599940776825, -0.039784472435712814, 0.008776890113949776, 0.06280635297298431, 0.024671845138072968, -0.04688521474599838, -0.03930727392435074, 0.03936425969004631, 0.039043132215738297, 0.017876144498586655, -0.032687973231077194, 0.0029074593912810087, -0.01194025855511427, -0.03874243050813675, 0.002052847295999527, -0.005527053959667683, -0.020618434995412827, -0.010070987977087498, 0.00488332798704505, 0.01031261496245861, -0.008046148344874382, -0.004150353372097015, -0.0023306161165237427, 0.01690283790230751, 0.023631133139133453, 0.015011472627520561, -0.018278999254107475, -0.023190539330244064, -0.004324184264987707, 0.04445519298315048, 0.024587148800492287, -0.011384005658328533, -0.01767474040389061, 0.008650323376059532, -0.01289340853691101, -0.04148710519075394, -0.05237717553973198, -0.01621074602007866, -0.01082709152251482, 0.02131115086376667, 0.06937825679779053, -0.03021048940718174, -0.0158859696239233, -0.0258252564817667, -0.02460525371134281, -0.021548816934227943, 0.045158419758081436, -0.020500143989920616, 0.002455446869134903, -0.0027941863518208265, -0.02163298800587654, 0.005430537275969982, -0.0006743863341398537, -0.04971539229154587, -0.023804590106010437, -0.020785320550203323, 0.01152799278497696, -0.01696396991610527, -0.0016120367217808962, -0.02709129825234413, -0.025185223668813705, -0.009105730801820755, -0.014375691302120686, -0.03089861012995243, -0.002468136139214039, 0.005046729929745197, 0.01715652272105217, 0.01025466714054346, 0.031177664175629616, -0.01185406930744648, -0.0035156034864485264, -0.013770202174782753, 0.05378303676843643, 0.010981990024447441, -0.019975388422608376, -0.0019841925241053104, 0.018609782680869102, 0.0007573932525701821, -0.02806789055466652, -0.021545859053730965, -0.03615827485918999, 0.01875140331685543, -0.0024177473969757557, 0.049856580793857574, -0.020520832389593124, -0.026457959786057472, -0.0496109277009964, -0.010707713663578033, 0.025446105748414993, 0.017205756157636642, 0.020208921283483505, 0.02863573469221592, -0.020931577309966087, -0.008069292642176151, -0.03790903836488724, 0.002968131098896265, 0.0249114241451025, 0.0349540039896965, -0.02451583370566368, -0.013775509782135487, 0.012820464558899403, -0.01618865504860878, 0.007022670470178127, -0.007985898293554783, -0.01283439714461565, 0.0576687827706337, -0.06433777511119843, 0.029667073860764503, 0.0006199099007062614, -0.053310174494981766, -0.03419136628508568, -0.03863852843642235, -0.012602637521922588, -0.03173564374446869, 0.026093561202287674, -0.008268545381724834, 0.05723021551966667, 0.029377739876508713, 0.0292146448045969, 0.032259173691272736, -0.005177394486963749, -0.06860242784023285, -0.008695053867995739, 0.06322910636663437, -0.048910051584243774, -0.017331384122371674, -0.002240830333903432, -0.01416398398578167, 0.02792501077055931, -0.015686990693211555, 0.00511843990534544, -0.0005635198322124779, 0.027990972623229027, 0.014105374924838543, -0.03755827993154526, 0.02364271506667137, 0.025728171691298485, -0.003361979965120554, 0.037497442215681076, 0.03117302618920803, 0.005049034021794796, 0.06577231734991074, -0.0030122853349894285, 0.022048315033316612, 0.014173991978168488, 0.02734643593430519, -0.09301489591598511, -0.01994144357740879, -0.01617494784295559, -0.03367172181606293, -0.029730509966611862, 0.0761045441031456, 0.024147797375917435, 0.0455009862780571, 0.00934073980897665, -0.011447526514530182, 0.009856227785348892, -0.03288700059056282, 0.028671670705080032, -0.029516976326704025, 0.0029471300076693296, -0.01865517720580101, 0.04261722415685654, -0.010998954065144062, -0.018216857686638832, -0.0015468463534489274, 0.0219050832092762, -0.03985932469367981, -0.015254857949912548, -0.014837490394711494, 0.05042055994272232, 0.008501572534441948, 0.014256333000957966, -0.03492838889360428, 0.02551127038896084, -0.0013680696720257401, 0.03272343426942825, -0.0017058432567864656, -0.03113558329641819, -0.026564616709947586, -0.040622420608997345, -0.025515392422676086, -0.01002105325460434, -0.02390836551785469, -0.052930571138858795, 0.03571019321680069, -0.02141089364886284, 0.013857120648026466, -0.0287962406873703, -0.035721100866794586, -0.007027806248515844, -0.0074799200519919395, 0.0355166457593441, 0.021798085421323776, 0.03861094266176224, -0.06878743320703506, 0.014170768670737743, 0.018117453902959824, 0.02153986133635044, 0.03295395150780678, -0.009510161355137825, -0.0586526095867157, 0.030770976096391678, 0.0014846086269244552, 0.06150900572538376, 0.056785017251968384, -0.0659172385931015, -0.007376890629529953, -0.0010425715008750558, 0.027336549013853073, 0.0003310417814645916, 0.016834121197462082, 0.041878119111061096, 0.007728504948318005, -0.05578263849020004, -0.01246440876275301, 0.018251320347189903, 0.0045359572395682335, 0.026983365416526794, -0.0015778921078890562, 0.03928282856941223, 0.008933225646615028, 0.00823170319199562, -0.03025384619832039, 0.03360314294695854, -0.01754566840827465, 0.027552509680390358, -0.020886369049549103, -0.009139621630311012, -0.001622342853806913, -0.006360769271850586, -0.012300525791943073, 0.058520324528217316, 0.018410416319966316, 0.015656959265470505, -0.03743212670087814, -0.008459541015326977, 0.05143085867166519, 0.021746879443526268, -0.053037505596876144, 0.01732330024242401, 0.0059739951975643635, -0.0030860193073749542, 0.013429345563054085, 0.008022031746804714, -0.014850011095404625, 0.018915431573987007, -0.029545605182647705, -0.013215492479503155, 0.012788010761141777, -0.01986374333500862, 0.003897216636687517, -0.019173091277480125, -0.016266485676169395, -0.0036432750057429075, 0.03162374347448349, 0.0038889055140316486, -0.019623490050435066, 0.014224054291844368, 0.014622052200138569, -0.03026968613266945, -0.02473202906548977, -0.03130622208118439, 0.06267786026000977, 0.042370960116386414, 0.027742791920900345, 0.012300195172429085, 0.0008500752737745643, 0.03813588619232178, 0.036526210606098175, -0.01486890483647585, 0.033060379326343536, -0.037336643785238266, 0.02667229250073433, 0.01236726064234972, 0.04793109744787216, -0.003965058363974094, 0.011810998432338238, -0.0010059538763016462, 0.019504059106111526, 0.014134245924651623, 0.0318242572247982, 0.05663498118519783, -0.04104398190975189, -0.02834225259721279, 0.014391712844371796, 0.06582317501306534, -0.03479732200503349, 0.006176705006510019, -0.046636492013931274, -0.012217744253575802, 0.043429724872112274, 0.06509467959403992, 0.008182414807379246, 0.07730809599161148, -0.011321799829602242, 0.003410122822970152, -0.03945719078183174, 0.038190387189388275, -0.003250132082030177, -0.045195870101451874, -0.02316940389573574, 0.036837704479694366, 0.005146700888872147, 0.05307065322995186, 0.014294477179646492, -0.028319066390395164, 0.008704466745257378, -0.010522669181227684, -0.014828902669250965, 0.045968953520059586, -0.026516929268836975, 0.026265809312462807, -0.007912270724773407, -0.03174387663602829, -0.04669652879238129, 0.018949517980217934, 0.01553431712090969, -0.0484594888985157, -0.0054580955766141415, 0.03845447301864624, 0.0049482425674796104, 0.06551754474639893, 0.04249046742916107, -0.0333862230181694, 0.013454174622893333, 0.053627707064151764, 0.005807614419609308, -0.034195058047771454, 0.03320351243019104, 0.029682666063308716, 0.018590088933706284, -0.003055108245462179, 0.028271397575736046, 0.020117077976465225, -0.012403089553117752, -0.00046051814570091665, -0.03503846749663353, -0.011565390042960644, 0.01693880930542946, 0.06921418756246567, -0.014878143556416035, -0.011630723252892494, 0.006798343267291784, -0.019637491554021835, -0.05781907960772514, -0.04847317934036255, -0.01588127575814724, -0.002454980742186308, -0.007373345084488392, -0.0014587386976927519, -0.038782767951488495, -0.00970846600830555, 0.02234143577516079, 0.061370112001895905, -0.026527490466833115, -0.0327376127243042, 0.00432282779365778, -0.02306172624230385, 0.02535274066030979, -0.008724990300834179, 0.02180076204240322, -0.02987614832818508, -0.003320643212646246, 0.00334821711294353, -0.004687952809035778, -0.02489924244582653, -0.0020071163307875395, -0.010121905244886875, -0.01113564521074295, 0.008650188334286213, -0.03537939488887787, -0.00901799090206623, -0.0258454792201519, 0.04271877184510231, 0.032260142266750336, -0.03389259800314903, 0.03245096281170845, -0.005107217002660036, -0.0009254604810848832, -0.0758904367685318, 0.016511034220457077, -0.04380551725625992, 0.034584444016218185, 0.03064822033047676, 0.0003346957382746041, -0.043573521077632904, -0.019137080758810043, 0.005273916758596897, -0.022000297904014587, -0.050532691180706024, -8.694380812812597e-05, 0.03945520520210266, 0.03329404443502426, 0.006853844039142132, -0.06693755090236664, 0.059983737766742706, -0.0523705780506134, -0.02406184747815132, -0.03346097841858864, 0.013635998591780663, -0.008338766172528267, -0.018333246931433678, -0.023711776360869408, 0.014350861310958862, 0.00017177891277242452, -0.03860514238476753, -0.014134648256003857, -0.01761190965771675, 0.004663470201194286, 0.0009301856043748558, 0.01717425510287285, -0.027001172304153442, 0.0345601812005043, 0.01779675856232643, 0.04790724441409111, 0.019258301705121994, -0.02551104687154293, 0.002432758454233408, -0.019488481804728508, -0.0320398211479187, -0.00775731960311532, 0.041634123772382736, -0.05310148745775223, 0.006765584461390972, 0.007058878429234028, 0.07991594821214676, 0.0007875532028265297, -0.02724524214863777, 0.015006703324615955, 0.02591511234641075, -0.03217761218547821, -0.01152985729277134, -0.017138194292783737, 0.0050124842673540115, -0.025555485859513283, -0.02445436269044876, -0.05120205879211426, -0.012521294876933098, 0.0182611346244812, -0.05578058212995529, 0.034120138734579086, -0.043351903557777405, -0.017616406083106995, 0.00905284471809864, -0.017870675772428513, 0.03631789609789848, 0.029554352164268494, 0.0015943751204758883, -0.016035009175539017, -0.015618324279785156, -0.0296669602394104, -0.012155716307461262, 0.0033637359738349915, 0.0011856582714244723, -0.01745353452861309, -0.001006467966362834, 0.007108511868864298, 0.03522634506225586, 0.06218693405389786, -0.05157266929745674, -0.007964287884533405, -0.023156771436333656, 0.0008332807337865233, 0.06485514342784882, 0.014082360081374645, 0.011100580915808678, 0.006805467419326305, -0.03095078095793724, -0.017103184014558792, -0.009514178149402142, -0.0069914283230900764, 0.010418346151709557, 0.016037264838814735, 0.007312981877475977, -0.008689461275935173, 0.05848674103617668, 4.928857015329413e-05, 0.021952927112579346]"
